pair_id,channel,family,a_predicate,a_date,b_predicate,b_date,days_between,both_future_modal,status
C004466,bravos,stocks_direction,P00089,2026-04-20,P00125,2026-04-27,7,False,UNADJUDICATED_CANDIDATE
C004467,bravos,stocks_direction,P00089,2026-04-20,P00154,2026-05-07,17,False,UNADJUDICATED_CANDIDATE
C004468,bravos,stocks_direction,P00089,2026-04-20,P00155,2026-05-07,17,False,UNADJUDICATED_CANDIDATE
C004469,bravos,stocks_direction,P00089,2026-04-20,P00164,2026-05-11,21,False,UNADJUDICATED_CANDIDATE
C004470,bravos,stocks_direction,P00089,2026-04-20,P00171,2026-05-13,23,False,UNADJUDICATED_CANDIDATE
C004471,bravos,stocks_direction,P00089,2026-04-20,P00179,2026-05-29,39,False,UNADJUDICATED_CANDIDATE
C004472,bravos,stocks_direction,P00089,2026-04-20,P00191,2026-05-29,39,False,UNADJUDICATED_CANDIDATE
C004473,bravos,stocks_direction,P00089,2026-04-20,P00192,2026-05-29,39,False,UNADJUDICATED_CANDIDATE
C004474,bravos,stocks_direction,P00089,2026-04-20,P00198,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004475,bravos,stocks_direction,P00089,2026-04-20,P00199,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004476,bravos,stocks_direction,P00089,2026-04-20,P00206,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004477,bravos,stocks_direction,P00089,2026-04-20,P00208,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004478,bravos,stocks_direction,P00089,2026-04-20,P00209,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004479,bravos,stocks_direction,P00089,2026-04-20,P00211,2026-06-05,46,False,UNADJUDICATED_CANDIDATE
C004480,bravos,stocks_direction,P00089,2026-04-20,P00213,2026-06-11,52,False,UNADJUDICATED_CANDIDATE
C004481,bravos,stocks_direction,P00089,2026-04-20,P00214,2026-06-11,52,False,UNADJUDICATED_CANDIDATE
C004482,bravos,stocks_direction,P00089,2026-04-20,P00216,2026-06-11,52,False,UNADJUDICATED_CANDIDATE
C004483,bravos,stocks_direction,P00089,2026-04-20,P00228,2026-06-15,56,False,UNADJUDICATED_CANDIDATE
C004484,bravos,stocks_direction,P00089,2026-04-20,P00231,2026-06-18,59,False,UNADJUDICATED_CANDIDATE
C004485,bravos,stocks_direction,P00089,2026-04-20,P00237,2026-06-18,59,False,UNADJUDICATED_CANDIDATE
C004486,bravos,stocks_direction,P00089,2026-04-20,P00238,2026-06-18,59,False,UNADJUDICATED_CANDIDATE
C004487,bravos,stocks_direction,P00089,2026-04-20,P00244,2026-06-18,59,False,UNADJUDICATED_CANDIDATE
C004488,bravos,stocks_direction,P00089,2026-04-20,P00252,2026-06-29,70,False,UNADJUDICATED_CANDIDATE
C004489,bravos,stocks_direction,P00089,2026-04-20,P00254,2026-06-29,70,False,UNADJUDICATED_CANDIDATE
C004490,bravos,stocks_direction,P00089,2026-04-20,P00255,2026-06-29,70,False,UNADJUDICATED_CANDIDATE
C004491,bravos,stocks_direction,P00089,2026-04-20,P00257,2026-06-29,70,False,UNADJUDICATED_CANDIDATE
C004492,bravos,stocks_direction,P00089,2026-04-20,P00260,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C004493,bravos,stocks_direction,P00089,2026-04-20,P00263,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C004494,bravos,stocks_direction,P00089,2026-04-20,P00269,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C004495,bravos,stocks_direction,P00089,2026-04-20,P00287,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C004496,bravos,stocks_direction,P00089,2026-04-20,P00308,2026-08-09,111,False,UNADJUDICATED_CANDIDATE
C004497,bravos,stocks_direction,P00089,2026-04-20,P00313,2026-08-11,113,False,UNADJUDICATED_CANDIDATE
C004498,bravos,stocks_direction,P00089,2026-04-20,P00318,2026-08-13,115,False,UNADJUDICATED_CANDIDATE
C004499,bravos,stocks_direction,P00089,2026-04-20,P00319,2026-08-13,115,False,UNADJUDICATED_CANDIDATE
C004500,bravos,stocks_direction,P00089,2026-04-20,P00323,2026-08-13,115,False,UNADJUDICATED_CANDIDATE
C004501,bravos,stocks_direction,P00089,2026-04-20,P00325,2026-08-13,115,False,UNADJUDICATED_CANDIDATE
C004502,bravos,stocks_direction,P00089,2026-04-20,P00341,2026-08-21,123,False,UNADJUDICATED_CANDIDATE
C004503,bravos,stocks_direction,P00089,2026-04-20,P00358,2026-08-25,127,False,UNADJUDICATED_CANDIDATE
C004504,bravos,stocks_direction,P00089,2026-04-20,P00417,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004505,bravos,stocks_direction,P00089,2026-04-20,P00419,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004506,bravos,stocks_direction,P00089,2026-04-20,P00420,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004507,bravos,stocks_direction,P00089,2026-04-20,P00421,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004508,bravos,stocks_direction,P00089,2026-04-20,P00426,2026-09-16,149,False,UNADJUDICATED_CANDIDATE
C004509,bravos,stocks_direction,P00089,2026-04-20,P00427,2026-09-16,149,False,UNADJUDICATED_CANDIDATE
C004510,bravos,stocks_direction,P00089,2026-04-20,P00428,2026-09-16,149,False,UNADJUDICATED_CANDIDATE
C004511,bravos,stocks_direction,P00089,2026-04-20,P00429,2026-09-16,149,False,UNADJUDICATED_CANDIDATE
C004512,bravos,stocks_direction,P00090,2026-04-20,P00100,2026-04-23,3,False,UNADJUDICATED_CANDIDATE
C004513,bravos,stocks_direction,P00090,2026-04-20,P00119,2026-04-23,3,False,UNADJUDICATED_CANDIDATE
C004514,bravos,stocks_direction,P00090,2026-04-20,P00125,2026-04-27,7,False,UNADJUDICATED_CANDIDATE
C004515,bravos,stocks_direction,P00090,2026-04-20,P00154,2026-05-07,17,False,UNADJUDICATED_CANDIDATE
C004516,bravos,stocks_direction,P00090,2026-04-20,P00155,2026-05-07,17,False,UNADJUDICATED_CANDIDATE
C004517,bravos,stocks_direction,P00090,2026-04-20,P00164,2026-05-11,21,False,UNADJUDICATED_CANDIDATE
C004518,bravos,stocks_direction,P00090,2026-04-20,P00171,2026-05-13,23,False,UNADJUDICATED_CANDIDATE
C004519,bravos,stocks_direction,P00090,2026-04-20,P00179,2026-05-29,39,False,UNADJUDICATED_CANDIDATE
C004520,bravos,stocks_direction,P00090,2026-04-20,P00191,2026-05-29,39,False,UNADJUDICATED_CANDIDATE
C004521,bravos,stocks_direction,P00090,2026-04-20,P00192,2026-05-29,39,False,UNADJUDICATED_CANDIDATE
C004522,bravos,stocks_direction,P00090,2026-04-20,P00198,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004523,bravos,stocks_direction,P00090,2026-04-20,P00199,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004524,bravos,stocks_direction,P00090,2026-04-20,P00206,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004525,bravos,stocks_direction,P00090,2026-04-20,P00208,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004526,bravos,stocks_direction,P00090,2026-04-20,P00209,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004527,bravos,stocks_direction,P00090,2026-04-20,P00211,2026-06-05,46,False,UNADJUDICATED_CANDIDATE
C004528,bravos,stocks_direction,P00090,2026-04-20,P00213,2026-06-11,52,False,UNADJUDICATED_CANDIDATE
C004529,bravos,stocks_direction,P00090,2026-04-20,P00214,2026-06-11,52,False,UNADJUDICATED_CANDIDATE
C004530,bravos,stocks_direction,P00090,2026-04-20,P00216,2026-06-11,52,False,UNADJUDICATED_CANDIDATE
C004531,bravos,stocks_direction,P00090,2026-04-20,P00228,2026-06-15,56,False,UNADJUDICATED_CANDIDATE
C004532,bravos,stocks_direction,P00090,2026-04-20,P00231,2026-06-18,59,False,UNADJUDICATED_CANDIDATE
C004533,bravos,stocks_direction,P00090,2026-04-20,P00237,2026-06-18,59,False,UNADJUDICATED_CANDIDATE
C004534,bravos,stocks_direction,P00090,2026-04-20,P00238,2026-06-18,59,False,UNADJUDICATED_CANDIDATE
C004535,bravos,stocks_direction,P00090,2026-04-20,P00244,2026-06-18,59,False,UNADJUDICATED_CANDIDATE
C004536,bravos,stocks_direction,P00090,2026-04-20,P00252,2026-06-29,70,False,UNADJUDICATED_CANDIDATE
C004537,bravos,stocks_direction,P00090,2026-04-20,P00254,2026-06-29,70,False,UNADJUDICATED_CANDIDATE
C004538,bravos,stocks_direction,P00090,2026-04-20,P00255,2026-06-29,70,False,UNADJUDICATED_CANDIDATE
C004539,bravos,stocks_direction,P00090,2026-04-20,P00257,2026-06-29,70,False,UNADJUDICATED_CANDIDATE
C004540,bravos,stocks_direction,P00090,2026-04-20,P00260,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C004541,bravos,stocks_direction,P00090,2026-04-20,P00263,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C004542,bravos,stocks_direction,P00090,2026-04-20,P00269,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C004543,bravos,stocks_direction,P00090,2026-04-20,P00287,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C004544,bravos,stocks_direction,P00090,2026-04-20,P00308,2026-08-09,111,False,UNADJUDICATED_CANDIDATE
C004545,bravos,stocks_direction,P00090,2026-04-20,P00313,2026-08-11,113,False,UNADJUDICATED_CANDIDATE
C004546,bravos,stocks_direction,P00090,2026-04-20,P00318,2026-08-13,115,False,UNADJUDICATED_CANDIDATE
C004547,bravos,stocks_direction,P00090,2026-04-20,P00319,2026-08-13,115,False,UNADJUDICATED_CANDIDATE
C004548,bravos,stocks_direction,P00090,2026-04-20,P00323,2026-08-13,115,False,UNADJUDICATED_CANDIDATE
C004549,bravos,stocks_direction,P00090,2026-04-20,P00325,2026-08-13,115,False,UNADJUDICATED_CANDIDATE
C004550,bravos,stocks_direction,P00090,2026-04-20,P00341,2026-08-21,123,False,UNADJUDICATED_CANDIDATE
C004551,bravos,stocks_direction,P00090,2026-04-20,P00358,2026-08-25,127,False,UNADJUDICATED_CANDIDATE
C004552,bravos,stocks_direction,P00090,2026-04-20,P00417,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004553,bravos,stocks_direction,P00090,2026-04-20,P00419,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004554,bravos,stocks_direction,P00090,2026-04-20,P00420,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004555,bravos,stocks_direction,P00090,2026-04-20,P00421,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004556,bravos,stocks_direction,P00090,2026-04-20,P00426,2026-09-16,149,False,UNADJUDICATED_CANDIDATE
C004557,bravos,stocks_direction,P00090,2026-04-20,P00427,2026-09-16,149,False,UNADJUDICATED_CANDIDATE
C004558,bravos,stocks_direction,P00090,2026-04-20,P00428,2026-09-16,149,False,UNADJUDICATED_CANDIDATE
C004559,bravos,stocks_direction,P00090,2026-04-20,P00429,2026-09-16,149,False,UNADJUDICATED_CANDIDATE
C004560,bravos,stocks_direction,P00091,2026-04-20,P00100,2026-04-23,3,False,UNADJUDICATED_CANDIDATE
C004561,bravos,stocks_direction,P00091,2026-04-20,P00119,2026-04-23,3,False,UNADJUDICATED_CANDIDATE
C004562,bravos,stocks_direction,P00091,2026-04-20,P00125,2026-04-27,7,False,UNADJUDICATED_CANDIDATE
C004563,bravos,stocks_direction,P00091,2026-04-20,P00154,2026-05-07,17,False,UNADJUDICATED_CANDIDATE
C004564,bravos,stocks_direction,P00091,2026-04-20,P00155,2026-05-07,17,False,UNADJUDICATED_CANDIDATE
C004565,bravos,stocks_direction,P00091,2026-04-20,P00164,2026-05-11,21,False,UNADJUDICATED_CANDIDATE
C004566,bravos,stocks_direction,P00091,2026-04-20,P00171,2026-05-13,23,True,UNADJUDICATED_CANDIDATE
C004567,bravos,stocks_direction,P00091,2026-04-20,P00179,2026-05-29,39,False,UNADJUDICATED_CANDIDATE
C004568,bravos,stocks_direction,P00091,2026-04-20,P00191,2026-05-29,39,False,UNADJUDICATED_CANDIDATE
C004569,bravos,stocks_direction,P00091,2026-04-20,P00192,2026-05-29,39,True,UNADJUDICATED_CANDIDATE
C004570,bravos,stocks_direction,P00091,2026-04-20,P00198,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004571,bravos,stocks_direction,P00091,2026-04-20,P00199,2026-06-02,43,True,UNADJUDICATED_CANDIDATE
C004572,bravos,stocks_direction,P00091,2026-04-20,P00206,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004573,bravos,stocks_direction,P00091,2026-04-20,P00208,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004574,bravos,stocks_direction,P00091,2026-04-20,P00209,2026-06-02,43,False,UNADJUDICATED_CANDIDATE
C004575,bravos,stocks_direction,P00091,2026-04-20,P00211,2026-06-05,46,False,UNADJUDICATED_CANDIDATE
C004576,bravos,stocks_direction,P00091,2026-04-20,P00213,2026-06-11,52,False,UNADJUDICATED_CANDIDATE
C004577,bravos,stocks_direction,P00091,2026-04-20,P00214,2026-06-11,52,False,UNADJUDICATED_CANDIDATE
C004578,bravos,stocks_direction,P00091,2026-04-20,P00216,2026-06-11,52,False,UNADJUDICATED_CANDIDATE
C004579,bravos,stocks_direction,P00091,2026-04-20,P00228,2026-06-15,56,True,UNADJUDICATED_CANDIDATE
C004580,bravos,stocks_direction,P00091,2026-04-20,P00231,2026-06-18,59,False,UNADJUDICATED_CANDIDATE
C004581,bravos,stocks_direction,P00091,2026-04-20,P00237,2026-06-18,59,True,UNADJUDICATED_CANDIDATE
C004582,bravos,stocks_direction,P00091,2026-04-20,P00238,2026-06-18,59,False,UNADJUDICATED_CANDIDATE
C004583,bravos,stocks_direction,P00091,2026-04-20,P00244,2026-06-18,59,True,UNADJUDICATED_CANDIDATE
C004584,bravos,stocks_direction,P00091,2026-04-20,P00252,2026-06-29,70,False,UNADJUDICATED_CANDIDATE
C004585,bravos,stocks_direction,P00091,2026-04-20,P00254,2026-06-29,70,False,UNADJUDICATED_CANDIDATE
C004586,bravos,stocks_direction,P00091,2026-04-20,P00255,2026-06-29,70,True,UNADJUDICATED_CANDIDATE
C004587,bravos,stocks_direction,P00091,2026-04-20,P00257,2026-06-29,70,False,UNADJUDICATED_CANDIDATE
C004588,bravos,stocks_direction,P00091,2026-04-20,P00260,2026-07-07,78,True,UNADJUDICATED_CANDIDATE
C004589,bravos,stocks_direction,P00091,2026-04-20,P00263,2026-07-07,78,True,UNADJUDICATED_CANDIDATE
C004590,bravos,stocks_direction,P00091,2026-04-20,P00269,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C004591,bravos,stocks_direction,P00091,2026-04-20,P00287,2026-07-07,78,True,UNADJUDICATED_CANDIDATE
C004592,bravos,stocks_direction,P00091,2026-04-20,P00308,2026-08-09,111,True,UNADJUDICATED_CANDIDATE
C004593,bravos,stocks_direction,P00091,2026-04-20,P00313,2026-08-11,113,False,UNADJUDICATED_CANDIDATE
C004594,bravos,stocks_direction,P00091,2026-04-20,P00318,2026-08-13,115,False,UNADJUDICATED_CANDIDATE
C004595,bravos,stocks_direction,P00091,2026-04-20,P00319,2026-08-13,115,False,UNADJUDICATED_CANDIDATE
C004596,bravos,stocks_direction,P00091,2026-04-20,P00323,2026-08-13,115,True,UNADJUDICATED_CANDIDATE
C004597,bravos,stocks_direction,P00091,2026-04-20,P00325,2026-08-13,115,False,UNADJUDICATED_CANDIDATE
C004598,bravos,stocks_direction,P00091,2026-04-20,P00341,2026-08-21,123,False,UNADJUDICATED_CANDIDATE
C004599,bravos,stocks_direction,P00091,2026-04-20,P00358,2026-08-25,127,False,UNADJUDICATED_CANDIDATE
C004600,bravos,stocks_direction,P00091,2026-04-20,P00417,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004601,bravos,stocks_direction,P00091,2026-04-20,P00419,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004602,bravos,stocks_direction,P00091,2026-04-20,P00420,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004603,bravos,stocks_direction,P00091,2026-04-20,P00421,2026-09-12,145,False,UNADJUDICATED_CANDIDATE
C004604,bravos,stocks_direction,P00091,2026-04-20,P00426,2026-09-16,149,False,UNADJUDICATED_CANDIDATE
C004605,bravos,stocks_direction,P00091,2026-04-20,P00427,2026-09-16,149,False,UNADJUDICATED_CANDIDATE
C004606,bravos,stocks_direction,P00091,2026-04-20,P00428,2026-09-16,149,False,UNADJUDICATED_CANDIDATE
C004607,bravos,stocks_direction,P00091,2026-04-20,P00429,2026-09-16,149,True,UNADJUDICATED_CANDIDATE
C004608,bravos,stocks_direction,P00093,2026-04-23,P00125,2026-04-27,4,False,UNADJUDICATED_CANDIDATE
C004609,bravos,stocks_direction,P00093,2026-04-23,P00154,2026-05-07,14,False,UNADJUDICATED_CANDIDATE
C004610,bravos,stocks_direction,P00093,2026-04-23,P00155,2026-05-07,14,False,UNADJUDICATED_CANDIDATE
C004611,bravos,stocks_direction,P00093,2026-04-23,P00164,2026-05-11,18,False,UNADJUDICATED_CANDIDATE
C004612,bravos,stocks_direction,P00093,2026-04-23,P00171,2026-05-13,20,True,UNADJUDICATED_CANDIDATE
C004613,bravos,stocks_direction,P00093,2026-04-23,P00179,2026-05-29,36,False,UNADJUDICATED_CANDIDATE
C004614,bravos,stocks_direction,P00093,2026-04-23,P00191,2026-05-29,36,False,UNADJUDICATED_CANDIDATE
C004615,bravos,stocks_direction,P00093,2026-04-23,P00192,2026-05-29,36,True,UNADJUDICATED_CANDIDATE
C004616,bravos,stocks_direction,P00093,2026-04-23,P00198,2026-06-02,40,False,UNADJUDICATED_CANDIDATE
C004617,bravos,stocks_direction,P00093,2026-04-23,P00199,2026-06-02,40,True,UNADJUDICATED_CANDIDATE
C004618,bravos,stocks_direction,P00093,2026-04-23,P00206,2026-06-02,40,False,UNADJUDICATED_CANDIDATE
C004619,bravos,stocks_direction,P00093,2026-04-23,P00208,2026-06-02,40,False,UNADJUDICATED_CANDIDATE
C004620,bravos,stocks_direction,P00093,2026-04-23,P00209,2026-06-02,40,False,UNADJUDICATED_CANDIDATE
C004621,bravos,stocks_direction,P00093,2026-04-23,P00211,2026-06-05,43,False,UNADJUDICATED_CANDIDATE
C004622,bravos,stocks_direction,P00093,2026-04-23,P00213,2026-06-11,49,False,UNADJUDICATED_CANDIDATE
C004623,bravos,stocks_direction,P00093,2026-04-23,P00214,2026-06-11,49,False,UNADJUDICATED_CANDIDATE
C004624,bravos,stocks_direction,P00093,2026-04-23,P00216,2026-06-11,49,False,UNADJUDICATED_CANDIDATE
C004625,bravos,stocks_direction,P00093,2026-04-23,P00228,2026-06-15,53,True,UNADJUDICATED_CANDIDATE
C004626,bravos,stocks_direction,P00093,2026-04-23,P00231,2026-06-18,56,False,UNADJUDICATED_CANDIDATE
C004627,bravos,stocks_direction,P00093,2026-04-23,P00237,2026-06-18,56,True,UNADJUDICATED_CANDIDATE
C004628,bravos,stocks_direction,P00093,2026-04-23,P00238,2026-06-18,56,False,UNADJUDICATED_CANDIDATE
C004629,bravos,stocks_direction,P00093,2026-04-23,P00244,2026-06-18,56,True,UNADJUDICATED_CANDIDATE
C004630,bravos,stocks_direction,P00093,2026-04-23,P00252,2026-06-29,67,False,UNADJUDICATED_CANDIDATE
C004631,bravos,stocks_direction,P00093,2026-04-23,P00254,2026-06-29,67,False,UNADJUDICATED_CANDIDATE
C004632,bravos,stocks_direction,P00093,2026-04-23,P00255,2026-06-29,67,True,UNADJUDICATED_CANDIDATE
C004633,bravos,stocks_direction,P00093,2026-04-23,P00257,2026-06-29,67,False,UNADJUDICATED_CANDIDATE
C004634,bravos,stocks_direction,P00093,2026-04-23,P00260,2026-07-07,75,True,UNADJUDICATED_CANDIDATE
C004635,bravos,stocks_direction,P00093,2026-04-23,P00263,2026-07-07,75,True,UNADJUDICATED_CANDIDATE
C004636,bravos,stocks_direction,P00093,2026-04-23,P00269,2026-07-07,75,False,UNADJUDICATED_CANDIDATE
C004637,bravos,stocks_direction,P00093,2026-04-23,P00287,2026-07-07,75,True,UNADJUDICATED_CANDIDATE
C004638,bravos,stocks_direction,P00093,2026-04-23,P00308,2026-08-09,108,True,UNADJUDICATED_CANDIDATE
C004639,bravos,stocks_direction,P00093,2026-04-23,P00313,2026-08-11,110,False,UNADJUDICATED_CANDIDATE
C004640,bravos,stocks_direction,P00093,2026-04-23,P00318,2026-08-13,112,False,UNADJUDICATED_CANDIDATE
C004641,bravos,stocks_direction,P00093,2026-04-23,P00319,2026-08-13,112,False,UNADJUDICATED_CANDIDATE
C004642,bravos,stocks_direction,P00093,2026-04-23,P00323,2026-08-13,112,True,UNADJUDICATED_CANDIDATE
C004643,bravos,stocks_direction,P00093,2026-04-23,P00325,2026-08-13,112,False,UNADJUDICATED_CANDIDATE
C004644,bravos,stocks_direction,P00093,2026-04-23,P00341,2026-08-21,120,False,UNADJUDICATED_CANDIDATE
C004645,bravos,stocks_direction,P00093,2026-04-23,P00358,2026-08-25,124,False,UNADJUDICATED_CANDIDATE
C004646,bravos,stocks_direction,P00093,2026-04-23,P00417,2026-09-12,142,False,UNADJUDICATED_CANDIDATE
C004647,bravos,stocks_direction,P00093,2026-04-23,P00419,2026-09-12,142,False,UNADJUDICATED_CANDIDATE
C004648,bravos,stocks_direction,P00093,2026-04-23,P00420,2026-09-12,142,False,UNADJUDICATED_CANDIDATE
C004649,bravos,stocks_direction,P00093,2026-04-23,P00421,2026-09-12,142,False,UNADJUDICATED_CANDIDATE
C004650,bravos,stocks_direction,P00093,2026-04-23,P00426,2026-09-16,146,False,UNADJUDICATED_CANDIDATE
C004651,bravos,stocks_direction,P00093,2026-04-23,P00427,2026-09-16,146,False,UNADJUDICATED_CANDIDATE
C004652,bravos,stocks_direction,P00093,2026-04-23,P00428,2026-09-16,146,False,UNADJUDICATED_CANDIDATE
C004653,bravos,stocks_direction,P00093,2026-04-23,P00429,2026-09-16,146,True,UNADJUDICATED_CANDIDATE
C004654,bravos,stocks_direction,P00100,2026-04-23,P00124,2026-04-27,4,False,UNADJUDICATED_CANDIDATE
C004655,bravos,stocks_direction,P00100,2026-04-23,P00128,2026-04-27,4,False,UNADJUDICATED_CANDIDATE
C004656,bravos,stocks_direction,P00100,2026-04-23,P00147,2026-04-27,4,False,UNADJUDICATED_CANDIDATE
C004657,bravos,stocks_direction,P00100,2026-04-23,P00148,2026-05-01,8,False,UNADJUDICATED_CANDIDATE
C004658,bravos,stocks_direction,P00100,2026-04-23,P00149,2026-05-01,8,False,UNADJUDICATED_CANDIDATE
C004659,bravos,stocks_direction,P00100,2026-04-23,P00151,2026-05-01,8,False,UNADJUDICATED_CANDIDATE
C004660,bravos,stocks_direction,P00100,2026-04-23,P00166,2026-05-11,18,False,UNADJUDICATED_CANDIDATE
C004661,bravos,stocks_direction,P00100,2026-04-23,P00167,2026-05-13,20,False,UNADJUDICATED_CANDIDATE
C004662,bravos,stocks_direction,P00100,2026-04-23,P00168,2026-05-13,20,False,UNADJUDICATED_CANDIDATE
C004663,bravos,stocks_direction,P00100,2026-04-23,P00170,2026-05-13,20,False,UNADJUDICATED_CANDIDATE
C004664,bravos,stocks_direction,P00100,2026-04-23,P00172,2026-05-15,22,False,UNADJUDICATED_CANDIDATE
C004665,bravos,stocks_direction,P00100,2026-04-23,P00178,2026-05-29,36,False,UNADJUDICATED_CANDIDATE
C004666,bravos,stocks_direction,P00100,2026-04-23,P00200,2026-06-02,40,False,UNADJUDICATED_CANDIDATE
C004667,bravos,stocks_direction,P00100,2026-04-23,P00203,2026-06-02,40,False,UNADJUDICATED_CANDIDATE
C004668,bravos,stocks_direction,P00100,2026-04-23,P00204,2026-06-02,40,False,UNADJUDICATED_CANDIDATE
C004669,bravos,stocks_direction,P00100,2026-04-23,P00210,2026-06-05,43,False,UNADJUDICATED_CANDIDATE
C004670,bravos,stocks_direction,P00100,2026-04-23,P00212,2026-06-05,43,False,UNADJUDICATED_CANDIDATE
C004671,bravos,stocks_direction,P00100,2026-04-23,P00218,2026-06-11,49,False,UNADJUDICATED_CANDIDATE
C004672,bravos,stocks_direction,P00100,2026-04-23,P00219,2026-06-11,49,False,UNADJUDICATED_CANDIDATE
C004673,bravos,stocks_direction,P00100,2026-04-23,P00221,2026-06-11,49,False,UNADJUDICATED_CANDIDATE
C004674,bravos,stocks_direction,P00100,2026-04-23,P00229,2026-06-18,56,False,UNADJUDICATED_CANDIDATE
